X,favoriteCount,replyToSN,truncated,replyToSID,id,replyToUID,screenName,retweetCount,isRetweet,retweeted,,,,,,
2037,0,NA,0,NA,8.01385403660046E+017,NA,LutyenWalaBanda,22,1,0,,,,,,
2038,0,NA,0,NA,8.01385356239192E+017,NA,RakeshS21611298,270,1,0,,,,,,
2039,0,0,NA,0,NA,8.01385294306025E+017,NA,animesh1804,57,1,0,,,,,
2040,34,NA,0,NA,8.01385255688995E+017,NA,ShefVaidya,22,0,0,,,,,,
2041,0,NA,0,NA,8.01385219802575E+017,NA,iamindia108,270,1,0,,,,,,
2042,0,NA,0,NA,8.01385212055679E+017,NA,CKChaitu,2,1,0,,,,,,
2043,0,NA,0,NA,8.01385122884911E+017,NA,HonestWordsOnly,18,1,0,,,,,,
2044,0,0,NA,0,NA,8.0138508853762E+017,NA,VedicPurush,57,1,0,,,,,
2045,0,NA,0,NA,8.01384982698725E+017,NA,Viloovan,112,1,0,,,,,,
2046,0,NA,0,NA,8.01384977279529E+017,NA,netaighosal,10,1,0,,,,,,
2047,0,0,NA,0,NA,8.01384957197353E+017,NA,jigu106,637,1,0,,,,,
2048,0,0,NA,0,NA,8.01384954080829E+017,NA,calmgalin,57,1,0,,,,,
2049,0,0,NA,0,NA,8.01384884254032E+017,NA,calmgalin,71,1,0,,,,,
2050,0,NA,0,NA,8.01384879342715E+017,NA,vaswaniravi,18,1,0,,,,,,
2051,0,NA,1,NA,8.01384834933334E+017,NA,ShivKanodia,0,0,0,,,,,,
2052,0,NA,0,NA,8.01384802641478E+017,NA,Bharath42210807,11,1,0,,,,,,
2053,0,NA,0,NA,8.01384780520653E+017,NA,prashan20943955,33,1,0,,,,,,
2054,0,NA,0,NA,8.01384683116212E+017,NA,neobluepanther,0,0,0,,,,,,
2055,0,0,NA,0,NA,8.01384649851163E+017,NA,shinyvr,637,1,0,,,,,
2056,0,0,NA,0,NA,8.01384550026744E+017,NA,Prashan39213671,637,1,0,,,,,
2057,0,NA,0,NA,8.01384512513044E+017,NA,InnovativeHindu,33,1,0,,,,,,
2058,1,NA,1,NA,8.01384507836248E+017,NA,jankibaat1,0,0,0,,,,,,
2059,0,NA,0,NA,8.01384504929591E+017,NA,News_Pictures1,0,0,0,,,,,,
2060,0,NA,0,NA,8.0138450400682E+017,NA,nshuklain,270,1,0,,,,,,
2061,0,0,NA,0,NA,8.01384304194392E+017,NA,Kochar4Himanshu,331,1,0,,,,,
2062,0,NA,0,NA,8.01384243502846E+017,NA,RajivSarawagi,275,1,0,,,,,,
2063,0,NA,0,NA,8.01E+017,NA,PREYADEVI5,18,1,0,,,,,,
2064,0,NA,0,NA,8.0138408620818E+017,NA,MightyTroll4,1,0,0,,,,,,
2065,0,NA,0,NA,8.01384022135992E+017,NA,Ggaurav1122,112,1,0,,,,,,
2066,0,NA,0,NA,8.01383965957309E+017,NA,RajivSarawagi,270,1,0,,,,,,
2067,1,SigmundQuadros,0,8.01371604089504E+017,8.01383859426181E+017,243560822,VamyAnkit,0,0,0,,,,,,
2068,0,11AshokaRoad,0,8.01027728044503E+017,8.01383853814231E+017,2878094030,muralidg,0,0,0,,,,,,
2069, suppoed this action.,0,0,NA,0,NA,8.01383833144672E+017,NA,arunmcops,3,1,0,,,,
2070,0,0,NA,0,NA,8.01383677460501E+017,NA,SampathRedDevil,0,0,0,,,,,
2071,0,NA,0,NA,8.01383585445839E+017,NA,tHefUnkYdORy,0,0,0,,,,,,
2072,0,0,NA,0,NA,8.01383542819267E+017,NA,DrSKTyagi_MCM,637,1,0,,,,,
2073,0,NA,0,NA,8.01383534015423E+017,NA,trustonlal1,18,1,0,,,,,,
2074,0,0,NA,0,NA,8.01383516550242E+017,NA,a09ea2180ded422,637,1,0,,,,,
2075,0,NA,0,NA,8.01383515535409E+017,NA,rajeetsinha,18,1,0,,,,,,
2076,0,NA,0,NA,8.01383501245333E+017,NA,itz_anto95,18,1,0,,,,,,
2077,0,NA,0,NA,8.01383449340695E+017,NA,Pushyamitr,18,1,0,,,,,,
2078, suppoed this action.,0,0,NA,0,NA,8.01383365639344E+017,NA,Upsunson,3,1,0,,,,
2079,0,NA,0,NA,8.01383273825849E+017,NA,TulsyanHarsh,18,1,0,,,,,,
2080,0,NA,0,NA,8.01383211033104E+017,NA,MonaNag3,12,1,0,,,,,,
2081,33,NA,0,NA,8.01383044611502E+017,NA,ShefVaidya,18,0,0,,,,,,
2082,1,IndiaPostOffice,1,NA,8.01382894375571E+017,2579558348,kkyadava,0,0,0,,,,,,
2083,0,NA,0,NA,8.01382875085967E+017,NA,StreetBuzzApp,0,0,0,,,,,,
2084,0,NA,0,NA,8.01382867867759E+017,NA,VidyutMShah,0,0,0,,,,,,
2085,0,NA,0,NA,8.01382835982463E+017,NA,Jeet_eSolutions,1,1,0,,,,,,
2086,0,NA,0,NA,8.0138282519049E+017,NA,VinnaySir,270,1,0,,,,,,
2087,0,0,NA,0,NA,8.0138258694987E+017,NA,beatrixkiddo_ps,637,1,0,,,,,
2088,0,NA,0,NA,8.01382491655287E+017,NA,iDilsay,16,1,0,,,,,,
2089,0,NA,0,NA,8.01382478548242E+017,NA,vjshankar,0,0,0,,,,,,
2090,0,0,NA,0,NA,8.01382463591354E+017,NA,nirajsame,7,1,0,,,,,
2091,0,NA,0,NA,8.01382423917253E+017,NA,kash_1857,53,1,0,,,,,,
2092,0,NA,0,NA,8.01382414937272E+017,NA,Prashan39213671,33,1,0,,,,,,
2093,0,NA,0,NA,8.01382384247734E+017,NA,sudhirreddy920,11,1,0,,,,,,
2094,0,0,NA,0,NA,8.01382255545426E+017,NA,brij78in,637,1,0,,,,,
2095,0,NA,0,NA,8.01382203716272E+017,NA,vinuthab,33,1,0,,,,,,
2096,0,NA,0,NA,8.01382112876081E+017,NA,NiveshAgg,270,1,0,,,,,,
2097,0,NA,0,NA,8.01382060288045E+017,NA,HJ91,33,1,0,,,,,,
2098,0,NA,0,NA,8.01382039589179E+017,NA,ajay97781,270,1,0,,,,,,
2099,0,NA,0,NA,8.01381941085807E+017,NA,Mohamme93502502,11,1,0,,,,,,
2100,0,NA,0,NA,8.01381918168248E+017,NA,RatanSharda55,270,1,0,,,,,,
2101,0,NA,0,NA,8.01381911822148E+017,NA,msxna83,0,0,0,,,,,,
2102,0,NA,0,NA,8.01381717143654E+017,NA,vaswaniravi,33,1,0,,,,,,
2103,0,0,NA,0,NA,8.01381707270136E+017,NA,atulrao1,637,1,0,,,,,
2104,0,ncbn,0,NA,8.01381636428468E+017,85221650,thehansindiaweb,0,0,0,,,,,,
2105,0,NA,0,NA,8.01381500369314E+017,NA,FirdausAli19,1010,1,0,,,,,,
2106,0,NA,0,NA,8.01381411831894E+017,NA,ShaikShafi,11,1,0,,,,,,
2107,0,0,NA,0,NA,8.01381401421644E+017,NA,aslucs,71,1,0,,,,,
2108,0,NA,0,NA,8.01381383990026E+017,NA,irfantariq,1,1,0,,,,,,
2109,3,NA,0,NA,8.01381280579392E+017,NA,dna,0,0,0,,,,,,
2110,0,0,NA,0,NA,8.01381238585995E+017,NA,shona150ngp,637,1,0,,,,,
2111,0,0,NA,0,NA,8.01381080896918E+017,NA,Rkyadav666,331,1,0,,,,,
2112,0,0,NA,0,NA,8.01381062945276E+017,NA,kamrupexpress,57,1,0,,,,,
2113,0,0,NA,0,NA,8.0138103770819E+017,NA,0yogen,637,1,0,,,,,
2114,0,NA,0,NA,8.01380982175699E+017,NA,atta_siva,0,0,0,,,,,,
2115,0,NA,0,NA,8.01380975196283E+017,NA,ManviRdy,11,1,0,,,,,,
2116,0,NA,0,NA,8.01380893566767E+017,NA,KakaVishalji,112,1,0,,,,,,
2117,0,NA,0,NA,8.01380841054159E+017,NA,YSRCPFriends,0,0,0,,,,,,
2118,0,NA,0,NA,8.01380826969608E+017,NA,Tweets_CS,0,0,0,,,,,,
2119,0,econofpak,0,8.01379536801858E+017,8.01380819172475E+017,1108445816,econofpak,1,0,0,,,,,,
2120,0,NA,0,NA,8.01380805566042E+017,NA,AnjaniAries,33,1,0,,,,,,
2121,0,NA,0,NA,8.0138072855443E+017,NA,msxna83,0,0,0,,,,,,
2122,0,NA,0,NA,8.01380714096771E+017,NA,atta_siva,0,0,0,,,,,,
2123,0,NA,0,NA,8.01380556411912E+017,NA,SahilKu65334183,1,1,0,,,,,,
2124,0,NA,0,NA,8.01380551340921E+017,NA,anildhar9,33,1,0,,,,,,
2125,24,NA,0,NA,8.01380504758911E+017,NA,YSRCParty,11,0,0,,,,,,
2126,0,NA,0,NA,8.01380456939667E+017,NA,PvkSid,415,1,0,,,,,,
2127,0,NA,0,NA,8.01380408772346E+017,NA,colvks,40,1,0,,,,,,
2128,0,NA,0,NA,8.01380401671471E+017,NA,shatweeted,0,0,0,,,,,,
2129,0,0,NA,0,NA,8.01380392519565E+017,NA,Rss_chaddi_waLL,1042,1,0,,,,,
2130,0,NA,0,NA,8.01380358084141E+017,NA,tomar_vaibhav_s,526,1,0,,,,,,
2131,0,NA,0,NA,8.01379992827548E+017,NA,VG2292821,275,1,0,,,,,,
2132,0,NA,1,NA,8.01379991845937E+017,NA,jbplusnews,0,0,0,,,,,,
2133,0,NA,0,NA,8.01379988079518E+017,NA,RaghuAiyar,33,1,0,,,,,,
2134,0,NA,0,NA,8.01379943187771E+017,NA,kamleshrv1,270,1,0,,,,,,
2135,1,NA,0,NA,8.01379940692148E+017,NA,avd_kvp,1,0,0,,,,,,
2136,0,NA,0,NA,8.01379939756966E+017,NA,sri_narsingh,33,1,0,,,,,,
2137,0,sardanarohit,0,8.01375023936184E+017,8.01379841027281E+017,111944435,HemantRitu7,0,0,0,,,,,,
2138,0,NA,0,NA,8.01379834970706E+017,NA,Harvansh_Batra,112,1,0,,,,,,
2139,0,NA,0,NA,8.01379799696478E+017,NA,ankurhathi333,33,1,0,,,,,,
2140,0,NA,0,NA,8.01379789588173E+017,NA,vaibhavg10,13,1,0,,,,,,
2141,0,NA,0,NA,8.01379783909196E+017,NA,DivyaJoshi5799,11,1,0,,,,,,
2142,0,NA,0,NA,8.01379761830457E+017,NA,SinghAnkt,270,1,0,,,,,,
2143,0,NA,0,NA,8.01379733199954E+017,NA,msxna83,0,0,0,,,,,,
2144,0,NA,0,NA,8.01379672458031E+017,NA,pratyush_ranjan,0,0,0,,,,,,
2145,0,NA,0,NA,8.01379634356945E+017,NA,chandu532,7,1,0,,,,,,
2146,0,NA,0,NA,8.01379573426319E+017,NA,SjainSonia,0,0,0,,,,,,
2147,1,NA,0,NA,8.0137957338017E+017,NA,RaisinaNews,0,0,0,,,,,,
2148,0,NA,0,NA,8.01379573325668E+017,NA,Raisina_Insider,0,0,0,,,,,,
2149,0,NA,0,NA,8.01379573216604E+017,NA,India_AajKal,0,0,0,,,,,,
2150,1,NA,1,NA,8.01379536801858E+017,NA,econofpak,1,0,0,,,,,,
2151,0,NA,0,NA,8.0137953027543E+017,NA,wisernova,7,1,0,,,,,,
2152,0,NA,0,NA,8.01379464831603E+017,NA,desikan78,270,1,0,,,,,,
2153,0,0,NA,0,NA,8.0137942260335E+017,NA,ratichaudhary,7,1,0,,,,,
2154,0,NA,0,NA,8.01379384338903E+017,NA,raghump10,1,1,0,,,,,,
2155,0,NA,0,NA,8.01379326562177E+017,NA,HARIom1354,33,1,0,,,,,,
2156,1,NA,0,NA,8.01379301530571E+017,NA,mayfair_housing,0,0,0,,,,,,
2157,0,NA,0,NA,8.01379280483656E+017,NA,Jorebungley,7,1,0,,,,,,
2158,0,0,NA,0,NA,8.01379242030363E+017,NA,LIYAKAT9910,331,1,0,,,,,
2159,0,NA,0,NA,8.01379212674396E+017,NA,DrShobha,33,1,0,,,,,,
2160,0,0,NA,0,NA,8.01379203698586E+017,NA,mrityunjay_dr,637,1,0,,,,,
2161,0,NA,0,NA,8.01379096529805E+017,NA,ashkronos,0,0,0,,,,,,
2162,0,NA,0,NA,8.01379091794399E+017,NA,vinirish,33,1,0,,,,,,
2163,0,NA,0,NA,8.0137905646576E+017,NA,vinirish,32,1,0,,,,,,
2164,0,NA,0,NA,8.01378984021758E+017,NA,pslosal,275,1,0,,,,,,
2165,0,NA,0,NA,8.01378970449093E+017,NA,muhdpc,32,1,0,,,,,,
2166,0,NA,0,NA,8.01378807903113E+017,NA,9636599909,0,0,0,,,,,,
2167,0,NA,0,NA,8.01378745651253E+017,NA,DSGiri,17,1,0,,,,,,
2168,0,NA,0,NA,8.01378734473236E+017,NA,msxna83,0,0,0,,,,,,
2169,0,NA,0,NA,8.01378683068027E+017,NA,chatrath19,0,0,0,,,,,,
2170,0,NA,0,NA,8.0137863292919E+017,NA,SixFaces1,270,1,0,,,,,,
2171, suppoed this action.,0,0,NA,0,NA,8.01378497436336E+017,NA,shahsuneel,3,1,0,,,,
2172,0,NA,0,NA,8.01378365382894E+017,NA,Sr_SachinKumar,59,1,0,,,,,,
2173,0,NA,0,NA,8.01378284961337E+017,NA,SSP79,13,1,0,,,,,,
2174,0,NA,0,NA,8.0137813350083E+017,NA,gamgrg,221,1,0,,,,,,
2175,0,NA,0,NA,8.01378118430847E+017,NA,mahyu211,13,1,0,,,,,,
2176,0,0,NA,0,NA,8.01378044405547E+017,NA,dimple_kaul,637,1,0,,,,,
2177,0,0,NA,0,NA,8.01378012738384E+017,NA,AlokKum09692808,637,1,0,,,,,
2178,0,0,NA,0,NA,8.01377926709006E+017,NA,ikaveri,637,1,0,,,,,
2179,0,NA,0,NA,8.01377650380067E+017,NA,PaleSkinWlsdom,18,1,0,,,,,,
2180,0,0,NA,0,NA,8.01377647855071E+017,NA,archie229,637,1,0,,,,,
2181,0,NA,0,NA,8.01377632269042E+017,NA,NetCatNews,0,0,0,,,,,,
2182,0,NA,0,NA,8.01377480498172E+017,NA,drschetankumar,8,1,0,,,,,,
2183,0,ndtv,0,8.01368810246676E+017,8.01377450987061E+017,37034483,karthik0495,0,0,0,,,,,,
2184,0,NA,0,NA,8.0137731709211E+017,NA,sobandevarajan,33,1,0,,,,,,
2185,0,NA,0,NA,8.01377278559068E+017,NA,devanghvyas,270,1,0,,,,,,
2186,0,NA,0,NA,8.01377256832541E+017,NA,SickularLibtard,112,1,0,,,,,,
2187,0,NA,0,NA,8.01377247991099E+017,NA,dharmanish25,270,1,0,,,,,,
2188, suppoed this action.,0,2,BJP4India,0,NA,8.01377232769778E+017,207809313,anilkohli54,3,0,0,,,,
2189,0,NA,0,NA,8.01377229984801E+017,NA,shivakumar_rm,270,1,0,,,,,,
2190,0,NA,0,NA,8.01377087487476E+017,NA,ashujoshi27,13,1,0,,,,,,
2191,0,NA,0,NA,8.01377082777317E+017,NA,Aashishbakhle,0,0,0,,,,,,
2192,0,NA,0,NA,8.01377034731713E+017,NA,YSRCPFriends,0,0,0,,,,,,
2193,0,NA,0,NA,8.01377015530189E+017,NA,ashishpatilraut,270,1,0,,,,,,
2194,0,NA,0,NA,8.01376957975921E+017,NA,tripathyajay,4,1,0,,,,,,
2195,0,0,NA,0,NA,8.01376919845339E+017,NA,Ruchir78,637,1,0,,,,,
2196,0,NA,0,NA,8.01376890804195E+017,NA,gregyeshua,0,0,0,,,,,,
2197,0,NA,0,NA,8.01376851931214E+017,NA,DerSchuler,17,1,0,,,,,,
2198,0,NA,0,NA,8.01376846533325E+017,NA,AMLEDYAK902,18,1,0,,,,,,
2199,0,NA,0,NA,8.01376807656292E+017,NA,943c39bb70b245e,270,1,0,,,,,,
2200,1,NA,1,NA,8.0137678149625E+017,NA,jankibaat1,0,0,0,,,,,,
2201,1,ndtv,0,8.01368810246676E+017,8.01376751817519E+017,37034483,karthik0495,0,0,0,,,,,,
2202,1,NA,0,NA,8.01376724663603E+017,NA,vaidus,1,0,0,,,,,,
2203,0,NA,0,NA,8.01376592513495E+017,NA,friendlykishan,0,0,0,,,,,,
2204,0,NA,0,NA,8.01376586918306E+017,NA,AAOLion,112,1,0,,,,,,
2205,0,NA,0,NA,8.01376467171021E+017,NA,1karnareddy,13,1,0,,,,,,
2206,0,terti_io,0,8.01371631834628E+017,8.01376396513661E+017,158300200,terti_io,0,0,0,,,,,,
2207,0,NA,0,NA,8.01376328922501E+017,NA,shenoy70,13,1,0,,,,,,
2208,28,NA,0,NA,8.0137623148469E+017,NA,ShefVaidya,13,0,0,,,,,,
2209,0,NA,0,NA,8.01376231090454E+017,NA,IndiaBaapofpak,112,1,0,,,,,,
2210,0,0,NA,0,NA,8.01376169694233E+017,NA,balamy,637,1,0,,,,,
2211,0,NA,0,NA,8.01376139490886E+017,NA,Cyn0230,18,1,0,,,,,,
2212,0,0,NA,0,NA,8.01376077327127E+017,NA,AtulLadniya,637,1,0,,,,,
2213,0,PMOIndia,0,NA,8.01376048495624E+017,471741741,gauravmehta03,0,0,0,,,,,,
2214,0,NA,0,NA,8.01376040467726E+017,NA,KarvyFinapolis,0,0,0,,,,,,
2215,0,NA,0,NA,8.01376020666446E+017,NA,ShrutiAhuja14,8,1,0,,,,,,
2216,0,NA,0,NA,8.01376012969845E+017,NA,Yashbalaga,63,1,0,,,,,,
2217,0,NA,0,NA,8.01376007907263E+017,NA,tshirtswala,112,1,0,,,,,,
2218,0,0,NA,0,NA,8.01375931180978E+017,NA,goggabachchan,637,1,0,,,,,
2219,0,NA,0,NA,8.01375734749102E+017,NA,943c39bb70b245e,275,1,0,,,,,,
2220,0,NA,0,NA,8.01375674984383E+017,NA,manutkl,23,1,0,,,,,,
2221,0,NA,0,NA,8.01375643195806E+017,NA,praveenbp21aug,270,1,0,,,,,,
2222,0,NA,0,NA,8.01375464648573E+017,NA,AyamAtmaBrahm,5,1,0,,,,,,
2223,0,NA,0,NA,8.01375431274336E+017,NA,payel_das_,112,1,0,,,,,,
2224,0,0,ANI_news,0,8.0137453948142E+017,8.01375293877481E+017,355989081,karthik0495,0,0,0,,,,,
2225,0,NA,0,NA,8.01375164059394E+017,NA,PRASHANTSOAM,270,1,0,,,,,,
2226,0,NA,0,NA,8.01375076608135E+017,NA,Nagesh051,0,0,0,,,,,,
2227,0,NA,0,NA,8.01374900581712E+017,NA,caesar_on20,0,0,0,,,,,,
2228,0,0,NA,0,NA,8.01374817752531E+017,NA,YashKVerm,637,1,0,,,,,
2229,0,NA,0,NA,8.01374764031849E+017,NA,sidharth_menon,49,1,0,,,,,,
2230,0,suhaagjk,0,8.01373937133203E+017,8.01374725725307E+017,96913336,suhaagjk,0,0,0,,,,,,
2231,0,NA,0,NA,8.01374618879545E+017,NA,prakpuro,10,1,0,,,,,,
2232,0,NA,0,NA,8.0137442934739E+017,NA,nirbhaisingh07,112,1,0,,,,,,
2233,0,NA,0,NA,8.01374376046182E+017,NA,harish202us,10,1,0,,,,,,
2234,0,NA,0,NA,8.01374327690199E+017,NA,AniruddhRJ,0,0,0,,,,,,
2235,0,NA,0,NA,8.01374130830311E+017,NA,jsaditya,275,1,0,,,,,,
2236,0,NA,0,NA,8.01374053852451E+017,NA,rebornICA,47,1,0,,,,,,
2237,2,NA,1,NA,8.01374033308623E+017,NA,MSA_IND,1,0,0,,,,,,
2238,0,0,NA,0,NA,8.0137390947192E+017,NA,yogesh0607,637,1,0,,,,,
2239,0,NA,0,NA,8.01373908259598E+017,NA,deepaksam5,19,1,0,,,,,,
2240,0,NA,1,NA,8.01373894082851E+017,NA,News_Pictures1,0,0,0,,,,,,
2241,0,NA,0,NA,8.01373892287889E+017,NA,praveenbp21aug,105,1,0,,,,,,
2242,0,0,NA,0,NA,8.01373670887264E+017,NA,praveenbp21aug,637,1,0,,,,,
2243,0,NA,0,NA,8.01373630659633E+017,NA,InformdCitizen,219,1,0,,,,,,
2244,0,NA,0,NA,8.01373590256026E+017,NA,deeptiyvd,7,1,0,,,,,,
2245,0,NA,0,NA,8.01373440028578E+017,NA,mailsskumar,270,1,0,,,,,,
2246,0,NA,0,NA,8.01373396927803E+017,NA,surajbhan02,88,1,0,,,,,,
2247,0,NA,0,NA,8.01373333459714E+017,NA,deeptiyvd,4,1,0,,,,,,
2248,0,NA,0,NA,8.01373260055278E+017,NA,_DrCool_,7,1,0,,,,,,
2249,0,NA,0,NA,8.01373012888986E+017,NA,jsaditya,270,1,0,,,,,,
2250,0,NA,0,NA,8.01372982677377E+017,NA,shabda,38,1,0,,,,,,
2251,0,NA,0,NA,8.01372934367416E+017,NA,smita_muk,112,1,0,,,,,,
2252,0,NA,0,NA,8.01372869376647E+017,NA,delhiite_ggn,24,1,0,,,,,,
2253,0,0,NA,0,NA,8.01372821263942E+017,NA,NnnnRam,637,1,0,,,,,
2254,0,NA,0,NA,8.01372736928916E+017,NA,neelnabh,270,1,0,,,,,,
2255,0,NA,0,NA,8.0137266869178E+017,NA,coffeetime112,16,1,0,,,,,,
2256,0,NA,0,NA,8.01372654275965E+017,NA,4_everabhi,275,1,0,,,,,,
2257,3,NA,0,NA,8.01372610013622E+017,NA,PtAmitSharma,2,0,0,,,,,,
2258,0,NA,0,NA,8.01372443914998E+017,NA,NeerajSadiya,270,1,0,,,,,,
2259,0,NA,0,NA,8.01372436105085E+017,NA,ashu_njr,120,1,0,,,,,,
2260,0,NA,0,NA,8.01372361932968E+017,NA,PawanJRai,112,1,0,,,,,,
2261,0,NA,0,NA,8.01372338017149E+017,NA,SAVoices,0,0,0,,,,,,
2262,0,NA,0,NA,8.01372307923075E+017,NA,Ravi995376,4,1,0,,,,,,
2263,0,NA,0,NA,8.01372214633386E+017,NA,narendravarma49,7,1,0,,,,,,
2264,0,NA,0,NA,8.01372160547766E+017,NA,BJha123,18,1,0,,,,,,
2265,0,NA,0,NA,8.01372053211378E+017,NA,mohantydelhi,10,1,0,,,,,,
2266,0,NA,0,NA,8.01372030025212E+017,NA,sanjaysaxena007,2,1,0,,,,,,
2267,0,NA,0,NA,8.01372015781233E+017,NA,ZaalimAnna,219,1,0,,,,,,
2268,0,NA,0,NA,8.01372007879365E+017,NA,sachinparadkar,112,1,0,,,,,,
2269,0,NA,1,NA,8.01371978053497E+017,NA,ckarunkumar,0,0,0,,,,,,
2270,0,NA,0,NA,8.01371905781416E+017,NA,prembaweja55,270,1,0,,,,,,
2271,0,NA,0,NA,8.01371824932221E+017,NA,ashutosh_akm,270,1,0,,,,,,
2272,0,NA,0,NA,8.01371631834628E+017,NA,terti_io,0,0,0,,,,,,
2273,0,NA,0,NA,8.01371604156453E+017,NA,rvidhya19,42,1,0,,,,,,
2274,0,NA,0,NA,8.01371439731356E+017,NA,atlantesindia,10,1,0,,,,,,
2275,0,NA,0,NA,8.01371234550223E+017,NA,dhruvbhim,270,1,0,,,,,,
2276,0,NA,0,NA,8.01371234281947E+017,NA,niharcongress,165,1,0,,,,,,
2277,0,NA,0,NA,8.01371223867462E+017,NA,Bharatawashi,0,0,0,,,,,,
2278,0,NA,0,NA,8.01371200047956E+017,NA,BabluYa54983447,270,1,0,,,,,,
2279,0,NA,0,NA,8.01371199385149E+017,NA,TiEBangalore,4,1,0,,,,,,
2280,0,NA,0,NA,8.01370990693454E+017,NA,TechRadarIndia,0,0,0,,,,,,
2281,0,NA,1,NA,8.01370986117354E+017,NA,trivedia1234,1,0,0,,,,,,
2282,0,NA,0,NA,8.01370970917216E+017,NA,GuzzlersInc,10,1,0,,,,,,
2283,0,NA,0,NA,8.01370764180005E+017,NA,RANJAN999,270,1,0,,,,,,
2284,0,NA,0,NA,8.01370689664127E+017,NA,sujitchandran,270,1,0,,,,,,
2285,0,NA,0,NA,8.01370596076585E+017,NA,viru15,275,1,0,,,,,,
2286,0,NA,0,NA,8.01370460831252E+017,NA,guru9899,219,1,0,,,,,,
2287,0,NA,0,NA,8.01370419177648E+017,NA,mgnayak5,10,1,0,,,,,,
2288,0,NA,0,NA,8.01370408289235E+017,NA,hariontweet,897,1,0,,,,,,
2289,0,0,NA,0,NA,8.01370364282606E+017,NA,MaverickKhush,637,1,0,,,,,
2290,0,NA,0,NA,8.01370325879558E+017,NA,hariontweet,275,1,0,,,,,,
2291,0,NA,0,NA,8.01370318774207E+017,NA,Rgowda108,305,1,0,,,,,,
2292,0,0,NA,0,NA,8.01370220426363E+017,NA,ushmaish,637,1,0,,,,,
2293,0,NA,0,NA,8.01370216487862E+017,NA,AmmU_MaanU,1,1,0,,,,,,
2294,0,NA,0,NA,8.01370211731419E+017,NA,ravindramenkurk,47,1,0,,,,,,
2295,0,NA,0,NA,8.01370119918285E+017,NA,gohanvsrohan,219,1,0,,,,,,
2296,0,NA,0,NA,8.01370093208932E+017,NA,MaverickLG,4,1,0,,,,,,
2297,0,NA,0,NA,8.01370067212636E+017,NA,RaghuramanMenon,10,1,0,,,,,,
2298,0,NA,0,NA,8.01370062229819E+017,NA,dhruvbhim,123,1,0,,,,,,
2299,0,NA,0,NA,8.01369963630039E+017,NA,surryakant,0,0,0,,,,,,
2300,0,NA,0,NA,8.01369940842451E+017,NA,jyotishankarjha,219,1,0,,,,,,
2301,0,NA,0,NA,8.01369919367561E+017,NA,34a5912609794c8,275,1,0,,,,,,
2302,0,NA,0,NA,8.0136986190148E+017,NA,meet_1229,275,1,0,,,,,,
2303,0,NA,0,NA,8.01369794633232E+017,NA,ashmitroy,4,1,0,,,,,,
2304,0,NA,0,NA,8.01369772327924E+017,NA,shamik014,0,0,0,,,,,,
2305,0,NA,0,NA,8.01369761984615E+017,NA,NIIWHSA,270,1,0,,,,,,
2306,0,NA,0,NA,8.01369725888393E+017,NA,TikuChand,1057,1,0,,,,,,
2307,0,NA,0,NA,8.01369719118787E+017,NA,PacificaIndia,0,0,0,,,,,,
2308,0,NA,0,NA,8.01369583567389E+017,NA,881977Raju,270,1,0,,,,,,
2309,0,NA,0,NA,8.01369569386439E+017,NA,RangitaNandy,8,1,0,,,,,,
2310,0,NA,0,NA,8.01369533835604E+017,NA,eccentricraj,112,1,0,,,,,,
2311,0,NA,0,NA,8.01369475559858E+017,NA,Firoze_,219,1,0,,,,,,
2312,0,NA,0,NA,8.01369400028828E+017,NA,cramas_ramasamy,112,1,0,,,,,,
2313,0,NA,0,NA,8.01369389119455E+017,NA,benseiwyn,18,1,0,,,,,,
2314,0,NA,0,NA,8.01369384023368E+017,NA,ltsHaziq_,18,1,0,,,,,,
2315,0,NA,0,NA,8.01369324829246E+017,NA,marltabonettx,18,1,0,,,,,,
2316,0,NA,0,NA,8.01369293338382E+017,NA,manish_manisja,7,1,0,,,,,,
2317,0,NA,0,NA,8.01369257892266E+017,NA,monsun14,219,1,0,,,,,,
2318,0,NA,0,NA,8.01369256038466E+017,NA,tvssarma,270,1,0,,,,,,
2319,0,NA,0,NA,8.01369247616221E+017,NA,kkdhyd24,112,1,0,,,,,,
2320,0,NA,0,NA,8.01369238527209E+017,NA,Reemaotalibi,18,1,0,,,,,,
2321,0,0,NA,0,NA,8.01369213998867E+017,NA,gsurya,5,1,0,,,,,
2322,0,NA,0,NA,8.01369209880068E+017,NA,jamescn0rman,18,1,0,,,,,,
2323,0,NA,0,NA,8.01369204322697E+017,NA,_SH5UN3,18,1,0,,,,,,
2324,0,NA,0,NA,8.01369154150421E+017,NA,PrasadDShetty,275,1,0,,,,,,
2325,0,NA,0,NA,8.01369150912397E+017,NA,Prasanna_Speaks,270,1,0,,,,,,
2326,0,NA,0,NA,8.01369145044533E+017,NA,j0shuadunaj,18,1,0,,,,,,
2327,0,NA,0,NA,8.0136914175198E+017,NA,CitizensPoV,219,1,0,,,,,,
2328,0,NA,0,NA,8.01369129949295E+017,NA,sharmaanup123,59,1,0,,,,,,
2329,0,0,NA,0,NA,8.01369125771739E+017,NA,pallav42,637,1,0,,,,,
2330,0,NA,0,NA,8.01369119794795E+017,NA,JASLlSSY,18,1,0,,,,,,
2331,0,NA,0,NA,8.01369102984081E+017,NA,M0nerhBm,18,1,0,,,,,,
